Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
21	-402.79678	232.19862	-104.022415	-1541.8159	256.0	0.0	256.0	256.0	-420.77246	105.445915	-266.49982	-1405.1946	563200	2.9802322e-10	39782.637	-0.0020149855	-779.35547	2.2966993	0.0018785789	0.015	79.0	-147.3614	308.25394	284.7969	2785.9583144187927
22	-433.17142	201.35649	-111.08597	-1519.1427	256.0	0.0	256.0	256.0	-406.5818	120.13595	-263.26694	-1450.7107	588800	-4.7683715e-09	35541.8	-0.0015793061	-2158.1875	2.2776136	0.0014958499	0.011484375	79.0	-153.02745	337.01743	312.12515	2908.401615858078
23	-428.849	214.08054	-135.09909	-1470.0802	256.0	0.0	256.0	256.0	-433.07803	85.33211	-275.90833	-1293.9225	614400	0.0	34815.727	-0.001596694	-608.4219	2.3014185	0.002503645	0.016132813	79.0	-164.56213	308.89487	309.23816	3031.7750358581543
24	-454.02444	259.8417	-119.3246	-1587.605	256.0	0.0	256.0	256.0	-441.3358	132.06367	-289.32574	-1549.7709	640000	3.5762786e-09	49023.09	-0.0016051698	-456.8711	2.3441133	0.002461701	0.01375	79.0	-182.62314	327.29446	323.4338	3156.077944755554
25	-423.48895	227.24179	-97.36873	-1690.3739	256.0	0.0	256.0	256.0	-440.6115	114.26787	-281.014	-1502.5103	665600	5.9604646e-09	39125.766	-0.0016739189	-402.8672	2.3588998	0.0016514584	0.015625	79.0	-168.43185	319.4727	292.78784	3278.7617905139923
26	-398.9513	189.16826	-141.47157	-1004.76807	256.0	0.0	256.0	256.0	-413.77957	95.72067	-255.62033	-1323.9865	691200	-5.3644182e-09	28906.242	-0.0020936823	-459.41016	2.2366965	0.0024752286	0.01171875	79.0	-133.92685	308.9456	315.77066	3399.1352643966675
27	-395.46243	218.4841	-95.1017	-1276.7246	256.0	0.0	256.0	256.0	-400.1906	92.339676	-275.90735	-1261.6704	716800	2.3841857e-09	34890.37	-0.0020646893	-967.16797	2.2909737	0.0034966907	0.021757813	79.0	-146.26616	296.4726	304.73734	3520.626183271408
28	-396.35156	190.86842	-103.63883	-1055.2385	256.0	0.0	256.0	256.0	-400.2694	121.184616	-246.80833	-1425.361	742400	9.536743e-09	26716.125	-0.0026874822	-660.9844	2.2173913	0.0030291865	0.0409375	79.0	-138.46336	304.27167	290.7793	3643.581713914871
29	-378.72528	221.32564	-56.75983	-1571.7941	256.0	0.0	256.0	256.0	-396.27344	98.119354	-258.88068	-1409.7974	768000	-7.152557e-09	35162.094	-0.0020311438	-1009.15234	2.1917999	0.001460474	0.010390625	79.0	-120.24065	321.217	293.39066	3766.6122674942017
30	-371.71118	226.12024	-63.64355	-1775.711	256.0	0.0	256.0	256.0	-367.14938	119.13533	-209.58044	-1555.9746	793600	-8.34465e-09	35818.67	-0.0013789439	-244.70312	2.1471238	0.0017061075	0.009179687	79.0	-108.3195	334.93347	304.0966	3891.6854181289673
31	-367.21042	224.10732	-106.00412	-1524.3352	256.0	0.0	256.0	256.0	-376.75903	122.024284	-205.81427	-1570.2018	819200	-5.9604646e-09	36127.97	-0.0017238987	-456.9922	2.1160393	0.001697753	0.01734375	79.0	-109.154076	313.46683	291.6808	4013.637148141861
32	-355.39783	186.29105	-93.943474	-1147.3486	256.0	0.0	256.0	256.0	-357.934	104.63467	-212.15791	-1322.8164	844800	-4.172325e-09	22339.625	-0.0022338193	-1195.5703	2.0784357	0.0021363825	0.01671875	79.0	-85.83294	310.18488	307.1693	4134.55072760582
33	-383.3549	232.85857	-112.61769	-1505.4312	256.0	0.0	256.0	256.0	-356.2939	114.395676	-188.1898	-1474.3271	870400	-4.7683715e-09	43099.96	-0.0023154998	-1352.9414	2.037333	0.0035427522	0.03890625	79.0	-111.27302	323.90744	308.32776	4255.446069717407
34	-362.45114	189.50131	-85.484	-952.2958	256.0	0.0	256.0	256.0	-381.6807	104.51922	-227.37813	-1415.7273	896000	7.152557e-09	29526.74	-0.001962136	-1015.5762	2.0277414	0.0020910217	0.017539062	79.0	-104.85917	309.19638	303.2732	4378.340066432953
35	-352.38516	188.96465	-71.34779	-913.30804	256.0	0.0	256.0	256.0	-364.28305	93.99353	-240.09552	-1218.543	921600	-4.172325e-09	26849.357	-0.0021787477	-237.24805	2.032182	0.0021802126	0.023125	79.0	-79.96399	353.9495	312.7948	4500.466386318207
36	-343.7835	155.66116	-100.544205	-1042.7968	256.0	0.0	256.0	256.0	-351.60828	86.0397	-213.31361	-919.9087	947200	-2.3841857e-09	17931.135	-0.0021027632	-238.48047	1.9305054	0.0026778874	0.0178125	79.0	-72.84764	311.3389	317.64343	4621.5023028850555
37	-363.19058	200.43741	-93.15602	-917.15845	256.0	0.0	256.0	256.0	-348.356	98.12897	-230.21945	-1131.6261	972800	5.9604646e-09	28614.658	-0.001903963	-730.9863	1.8852192	0.0034677952	0.023203125	79.0	-72.262825	324.29147	333.0666	4741.297029018402
38	-327.16534	189.89824	-79.464905	-913.5188	256.0	0.0	256.0	256.0	-355.30994	99.528435	-178.42648	-1198.8877	998400	2.3841857e-09	26551.234	-0.0016541242	-1150.6836	1.8589805	0.0017370752	0.011835937	79.0	-85.2552	292.47726	269.41925	4859.107215642929
39	-337.71942	182.07181	-85.1156	-927.5166	256.0	0.0	256.0	256.0	-320.90118	93.04438	-200.82549	-1195.0658	1024000	8.34465e-09	25015.31	-0.0017861343	-658.4746	1.8596665	0.0021626584	0.0128125	79.0	-78.73537	316.4337	300.74484	4981.484205007553
40	-345.13486	184.20244	-103.8456	-936.4803	256.0	0.0	256.0	256.0	-350.45074	110.95755	-224.05247	-1062.9795	1049600	-2.3841857e-09	23548.164	-0.0015864861	-315.76562	1.8748658	0.0024307042	0.019375	79.0	-84.8141	318.67078	293.3209	5106.341794729233
41	-366.91656	213.9372	-81.75466	-1415.6735	256.0	0.0	256.0	256.0	-340.38516	94.05289	-231.25034	-947.5802	1075200	-9.536743e-09	36404.664	-0.0018345511	-1047.2148	1.7808051	0.0031805628	0.021328125	79.0	-88.87021	334.23718	329.59045	5226.796335697174
42	-300.85632	163.55296	-76.74564	-930.5688	256.0	0.0	256.0	256.0	-353.2162	82.873535	-212.28508	-1050.3811	1100800	-5.9604643e-10	21752.756	-0.0017692349	-2929.5918	1.7642719	0.0024134424	0.020820312	79.0	-66.92182	289.2197	271.50882	5343.765865325928
43	-350.95493	179.17516	-90.03594	-891.4282	256.0	0.0	256.0	256.0	-317.57736	98.38529	-189.78432	-890.16815	1126400	-4.7683715e-09	25078.824	-0.0019936538	-1791.2539	1.8218979	0.0019463656	0.012148437	79.0	-70.810684	328.82608	312.90817	5465.452255487442
44	-359.81168	211.81158	-79.09632	-1450.0654	256.0	0.0	256.0	256.0	-350.73868	102.947586	-196.0683	-1128.7075	1152000	1.013279e-08	31141.154	-0.0018414641	-1571.7344	1.8172612	0.0031965864	0.018085938	79.0	-92.120255	311.911	298.6693	5587.830704212189
45	-317.47095	163.58006	-77.00575	-852.34607	256.0	0.0	256.0	256.0	-346.7528	97.618904	-196.92548	-1257.9479	1177600	5.9604646e-09	21693.436	-0.0020755685	-1397.5098	1.8144344	0.0021817246	0.014257813	79.0	-75.51824	312.35876	295.81448	5709.589075803757
46	-380.93124	219.26668	-99.5686	-989.18054	256.0	0.0	256.0	256.0	-339.86493	127.89202	-226.49893	-1085.7227	1203200	9.536743e-09	31320.494	-0.0018028951	-3298.0938	1.8442962	0.0024623356	0.017265625	79.0	-74.98833	343.91577	339.38953	5833.3590133190155
47	-335.81427	192.31195	-100.66582	-1368.5072	256.0	0.0	256.0	256.0	-360.55817	104.543396	-229.11171	-1204.4773	1228800	-4.7683715e-09	26874.824	-0.0018967104	-1297.8496	1.8296237	0.0022694182	0.016875	79.0	-79.17026	317.7432	308.3466	5956.319366931915
48	-339.62204	169.05527	-78.955864	-914.91254	256.0	0.0	256.0	256.0	-341.40112	106.38024	-214.15585	-1111.0618	1254400	0.0	20208.357	-0.0020089364	-559.9785	1.8113906	0.0024515095	0.022578126	79.0	-71.71239	313.40683	301.0639	6080.115349531174
49	-351.61005	192.3291	-90.73756	-948.7839	256.0	0.0	256.0	256.0	-340.82272	103.95355	-206.0255	-1059.844	1280000	-5.9604646e-09	26362.293	-0.0017034293	-355.9004	1.753169	0.0012834418	0.012070312	79.0	-72.7859	325.59958	330.0514	6201.699373245239
50	-324.66647	166.05325	-89.46711	-928.1536	256.0	0.0	256.0	256.0	-349.66266	95.25987	-232.90335	-862.73895	1305600	2.3841857e-09	19271.02	-0.0020052374	-1133.8438	1.7721052	0.000799143	0.01015625	79.0	-60.58282	313.33777	295.49545	6326.290760755539
51	-342.80707	183.15259	-61.369156	-983.3905	256.0	0.0	256.0	256.0	-320.76517	93.611626	-232.9261	-1034.8378	1331200	-7.152557e-09	25809.55	-0.0021449886	-838.80273	1.7711878	0.0010616892	0.021875	79.0	-61.803055	325.73053	318.33093	6447.291590690613
52	-304.4994	183.131	-79.42583	-944.31415	256.0	0.0	256.0	256.0	-337.91296	87.27172	-234.63332	-998.49854	1356800	-2.9802323e-09	25327.455	-0.0015050519	-1502.2852	1.7057384	0.0021466073	0.012929687	79.0	-34.91135	313.88464	288.2088	6569.984657764435
53	-340.8346	196.75842	-88.52004	-1294.3594	256.0	0.0	256.0	256.0	-312.09314	100.631874	-176.58252	-1037.7659	1382400	1.1920929e-09	29694.072	-0.0025876474	-1082.1465	1.7789954	0.0031178826	0.027617188	79.0	-90.84193	291.9263	295.5808	6692.149571418762
54	-287.8081	137.96873	-73.082436	-828.43054	256.0	0.0	256.0	256.0	-322.83975	68.75611	-221.44801	-936.1607	1408000	-8.940697e-09	15675.924	-0.0018475663	-1612.6963	1.665364	0.0024382235	0.024179688	79.0	-66.758255	267.76724	263.27863	6813.12161898613
55	-307.7868	171.96892	-82.802956	-903.0098	256.0	0.0	256.0	256.0	-294.35028	92.73766	-213.66817	-906.1856	1433600	2.9802323e-09	20612.152	-0.0020109667	-426.73047	1.6729873	0.002370609	0.019375	79.0	-58.57218	311.94974	290.08173	6932.019927740097
56	-333.23032	180.37555	-77.94373	-912.9248	256.0	0.0	256.0	256.0	-324.45023	108.83965	-227.27625	-878.1844	1459200	-2.3841857e-09	19854.006	-0.0014407397	-723.7832	1.7325238	0.0022035465	0.0140625	79.0	-54.4093	332.58527	322.45346	7055.875783443451
57	-358.17798	185.218	-84.64436	-903.0882	256.0	0.0	256.0	256.0	-329.78204	113.1369	-215.36311	-1070.4332	1484800	6.556511e-09	24617.994	-0.0016546506	-1223.6582	1.704545	0.0010046731	0.012265625	79.0	-68.382706	345.78638	338.9438	7178.1355991363525
58	-337.9035	185.06145	-59.339527	-900.87573	256.0	0.0	256.0	256.0	-352.98886	95.058914	-252.00848	-925.2511	1510400	-7.152557e-09	25316.87	-0.0015238166	-1141.8945	1.6430429	0.00074090133	0.00640625	79.0	-65.995705	333.0703	311.05032	7299.6263909339905
59	-325.307	188.10158	-60.84806	-965.16504	256.0	0.0	256.0	256.0	-336.10886	101.75335	-232.74089	-1039.5358	1536000	-2.3841857e-09	25286.625	-0.0013441617	-1353.4707	1.6498119	0.0013997171	0.010664063	79.0	-55.663345	302.01215	307.5578	7420.160019159317
60	-329.0086	172.4193	-75.24375	-914.0276	256.0	0.0	256.0	256.0	-328.17523	105.853836	-206.4413	-1031.061	1561600	-1.07288365e-08	20337.982	-0.001564371	-607.9043	1.6403835	0.0025416524	0.014804687	79.0	-62.84623	305.81888	307.3793	7545.785783290863
61	-319.19626	177.8339	-85.35767	-1173.9537	256.0	0.0	256.0	256.0	-323.54526	93.28396	-219.78835	-1014.9418	1587200	0.0	21780.676	-0.0018142737	-870.09375	1.5833297	0.0011569294	0.010234375	79.0	-73.05238	312.73004	280.182	7667.005252599716
62	-281.91257	163.68785	-68.62745	-945.1394	256.0	0.0	256.0	256.0	-310.10614	76.04634	-215.19722	-1078.14	1612800	1.4901161e-08	21851.1	-0.0024802666	-1408.4727	1.561252	0.0021836811	0.03140625	79.0	-55.651924	270.12378	254.8224	7788.423104286194
63	-363.865	217.1722	-87.7747	-1229.1251	256.0	0.0	256.0	256.0	-303.46222	126.05209	-208.7908	-1124.9222	1638400	3.5762786e-09	37772.13	-0.0018751657	-5321.3047	1.6639628	0.0041479156	0.031015625	79.0	-75.7441	342.64923	337.91336	7910.080730199814
64	-331.51465	187.20258	-81.535355	-929.9857	256.0	0.0	256.0	256.0	-357.4508	95.15116	-229.20396	-1103.9171	1664000	-7.152557e-09	27358.885	-0.0014814807	-1765.0195	1.5718716	0.00066720205	0.008945312	79.0	-66.89664	324.77374	293.78317	8030.4765655994415
65	-332.26553	206.64583	-56.883556	-1397.0758	256.0	0.0	256.0	256.0	-336.28513	96.48485	-235.79552	-1133.5323	1689600	1.7881393e-09	30932.195	-0.0016585111	-489.51758	1.5502869	0.0013334228	0.014804687	79.0	-53.93228	341.5227	304.10013	8151.488965034485
66	-304.8763	178.98523	-56.662262	-869.7645	256.0	0.0	256.0	256.0	-313.27142	84.77456	-221.33255	-1061.2826	1715200	3.5762786e-09	24580.197	-0.0020450996	-344.64258	1.4824524	0.0020346486	0.016875	79.0	-63.98396	292.0697	284.52237	8270.447506189346
67	-344.05246	206.47878	-60.27936	-1406.7561	256.0	0.0	256.0	256.0	-323.44522	117.75576	-209.38373	-1070.0128	1740800	0.0	32272.0	-0.0013658953	-1171.1855	1.522109	0.00062192994	0.006796875	79.0	-63.075485	329.37656	314.26147	8391.579597711563
68	-333.518	183.34776	-63.834995	-953.02246	256.0	0.0	256.0	256.0	-341.63925	101.617294	-225.71808	-1030.3689	1766400	-3.5762786e-09	22952.248	-0.0019202261	-604.3457	1.5437438	0.0016098853	0.0165625	79.0	-58.767647	316.52563	301.74216	8513.569213151932
69	-342.36896	224.99948	-57.33215	-1656.7498	256.0	0.0	256.0	256.0	-336.70062	111.36099	-220.61101	-1172.2208	1792000	-2.3841857e-09	37415.062	-0.0014058548	-1734.2383	1.5436509	0.0019971463	0.012851562	79.0	-60.64251	343.40866	315.72467	8635.581984519958
70	-332.45648	171.27843	-56.293198	-927.1653	256.0	0.0	256.0	256.0	-345.27222	113.68826	-221.89276	-1098.5227	1817600	2.9802323e-09	21919.283	-0.001687131	-1675.2637	1.5216008	0.0017993677	0.02046875	79.0	-44.46282	349.74606	316.60632	8759.722178459167
71	-331.87802	191.1531	-71.2322	-941.5984	256.0	0.0	256.0	256.0	-326.51154	85.95886	-223.6573	-946.47345	1843200	0.0	28074.037	-0.0023293984	-612.0078	1.4695703	0.0025700615	0.025820313	79.0	-74.246956	327.09427	309.0126	8880.36654305458
72	-350.46063	203.29776	-66.03305	-941.01935	256.0	0.0	256.0	256.0	-346.577	119.74957	-210.41217	-1107.0631	1868800	0.0	26773.232	-0.0015840578	-991.54297	1.4281763	0.0022389945	0.022578126	79.0	-56.12573	346.13422	332.4178	9001.16794347763
73	-335.18945	226.3253	-70.54378	-1350.3973	256.0	0.0	256.0	256.0	-346.06863	119.27266	-219.72302	-1063.4347	1894400	0.0	33862.74	-0.0014338398	-1057.4141	1.3920853	0.0013860506	0.01109375	79.0	-42.951828	354.5493	320.34097	9120.242238759995
74	-322.40796	190.89464	-51.444134	-901.02026	256.0	0.0	256.0	256.0	-332.9517	126.11066	-196.15239	-1058.0128	1920000	-9.834767e-09	23710.6	-0.00207517	-1476.9844	1.4546022	0.0013289222	0.0190625	79.0	-48.63826	318.5031	301.9557	9242.190825223923
75	-332.96384	170.07344	-75.23047	-910.85254	256.0	0.0	256.0	256.0	-313.06525	107.56196	-198.51396	-1029.0399	1945600	-3.5762786e-09	19958.87	-0.00134251	-776.25	1.473862	0.0011248301	0.009140625	79.0	-64.63871	319.3574	300.55264	9363.321548461914
76	-348.7828	207.22171	-68.30922	-946.7882	256.0	0.0	256.0	256.0	-343.61493	114.64919	-227.15648	-1081.1598	1971200	-1.1920929e-09	29354.86	-0.0018652421	-1013.1836	1.4434891	0.0015107607	0.017304687	79.0	-75.76602	335.59073	315.7574	9485.433391809464
77	-330.10696	182.61197	-76.57142	-914.26385	256.0	0.0	256.0	256.0	-341.87616	108.72851	-220.90999	-1142.6599	1996800	7.152557e-09	22532.965	-0.0017879176	-677.9297	1.4034085	0.002350367	0.016835937	79.0	-74.78707	313.20862	296.173	9606.495273828506
78	-329.2224	163.67192	-57.735176	-753.9651	256.0	0.0	256.0	256.0	-327.55124	86.8432	-196.37886	-980.9337	2022400	-1.1920929e-09	20700.889	-0.0013267267	-612.94727	1.4224	0.0015853017	0.00890625	79.0	-59.897125	322.13367	314.36884	9727.625781297684
79	-320.56693	181.76218	-78.976036	-900.2592	256.0	0.0	256.0	256.0	-331.61484	90.0799	-188.51723	-943.7903	2048000	2.3841857e-09	22457.578	-0.0020170785	-1353.3926	1.4047016	0.0022042203	0.01859375	79.0	-47.09956	344.71182	308.34085	9850.406460523605
80	-323.71222	177.7661	-54.27697	-859.9253	256.0	0.0	256.0	256.0	-317.8	98.63296	-171.0909	-1075.04	2073600	-2.3841857e-09	22967.992	-0.0018872095	-727.11523	1.3334204	0.0016081029	0.0203125	79.0	-68.73386	301.78903	301.46274	9973.562803268433
81	-304.61383	172.4032	-79.47266	-921.9738	256.0	0.0	256.0	256.0	-321.7899	91.60692	-177.30357	-1086.1305	2099200	1.4901161e-09	21581.7	-0.0011914202	-1023.3379	1.3646531	0.0013932389	0.008828125	79.0	-46.964863	326.30273	295.39813	10093.431926727295
82	-324.61365	212.39897	-57.61743	-915.7311	256.0	0.0	256.0	256.0	-310.57254	118.689674	-172.77405	-1110.504	2124800	1.07288365e-08	29388.36	-0.0014500368	-1559.582	1.339421	0.0014734421	0.009960937	79.0	-68.32212	299.96442	309.35986	10214.792160272598
83	-324.85815	153.94153	-77.67387	-813.50507	256.0	0.0	256.0	256.0	-313.57642	90.81404	-154.49124	-1033.9761	2150400	-2.3841857e-09	19216.053	-0.0017420435	-815.5762	1.3661563	0.0022076052	0.0203125	79.0	-63.593204	317.22827	311.90894	10336.825681447983
84	-331.1288	160.42845	-74.50481	-847.2676	256.0	0.0	256.0	256.0	-329.8197	77.93727	-170.73698	-967.17944	2176000	1.1920929e-09	19720.246	-0.001715945	-381.86133	1.3784298	0.0022476492	0.019335937	79.0	-62.954166	325.93524	321.61646	10461.23578453064
85	-306.87198	154.79707	-85.16598	-871.6888	256.0	0.0	256.0	256.0	-325.02975	66.04033	-165.51318	-1013.4808	2201600	7.152557e-09	18908.016	-0.0019358253	-846.3418	1.3512149	0.0019891178	0.014921875	79.0	-39.853268	324.25964	310.98453	10583.91772699356
86	-351.582	205.83806	-85.62928	-1405.9747	256.0	0.0	256.0	256.0	-319.69235	102.41173	-141.44444	-1103.6819	2227200	5.9604646e-09	31829.658	-0.0018500978	-2754.7324	1.3303268	0.0020204715	0.015234375	79.0	-57.334835	350.84875	328.5609	10703.650205135345
87	-327.50128	199.01547	-85.827415	-972.37115	256.0	0.0	256.0	256.0	-347.84854	113.92743	-151.40343	-1100.2552	2252800	5.3644182e-09	26339.932	-0.0016111356	-1638.8008	1.3054467	0.002056303	0.017890625	79.0	-51.949265	331.4146	302.8761	10823.221966981888
