Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
31	-82.10043	44.43635	-22.661726	-251.04828	188.15	37.602226	326.0	113.0	-83.20368	12.780338	-72.00509	-221.99892	1638400	-1.6219813e-09	1802.339	-0.0034460055	-27.582642	1.9307964	0.0018930024	0.025830455	79.0	-35.725014	76.02414	55.746464	8334.287807703018
32	-75.4647	38.77608	-31.605577	-301.57886	187.93	35.39612	294.0	91.0	-82.55125	12.48672	-67.21896	-251.54303	1689600	-1.0555221e-08	1382.9104	-0.0031935177	-68.31543	1.9027169	0.0042365924	0.036981855	79.0	-27.125217	68.34975	55.426003	8622.512868642807
33	-78.06091	37.26065	-22.551935	-205.77278	191.19	40.917404	299.0	104.0	-76.04967	10.874694	-62.46695	-208.52997	1740800	-6.3847647e-09	1323.7372	-0.0032174792	-29.059204	1.7783737	0.0026295292	0.017992573	79.0	-29.141087	74.49728	58.31135	8915.692302942276
34	-78.37437	41.614796	-23.877703	-229.81532	201.78	43.53104	322.0	109.0	-79.80467	10.422366	-65.83571	-169.84215	1792000	-3.629804e-08	1517.872	-0.0027277796	-37.49951	1.8171849	0.0026295455	0.027852116	79.0	-29.241377	76.62593	55.43425	9223.539335012436
35	-75.8521	40.401604	-20.049757	-224.42416	192.92	41.935352	309.0	101.0	-77.86023	13.169188	-59.41481	-205.38864	1843200	2.9264731e-08	1496.1624	-0.0031133902	-27.099121	1.8084332	0.0024336712	0.017831225	79.0	-30.709946	66.8551	51.91338	9518.411809206009
36	-75.16399	36.508293	-21.569904	-238.45178	200.76	38.191395	338.0	121.0	-77.16009	13.640843	-57.36149	-237.9506	1894400	-9.120615e-09	1167.8225	-0.0040972377	-40.43457	1.811245	0.0025401663	0.029238893	79.0	-30.808918	68.71901	56.161045	9826.456079006195
37	-81.68674	40.445168	-22.505129	-228.58907	199.35	41.692535	309.0	123.0	-76.14774	14.247546	-49.57551	-200.9144	1945600	1.2246834e-08	1487.9227	-0.0031559723	-73.71777	1.8172717	0.0025531035	0.024880864	79.0	-26.654846	82.29786	62.20338	10132.886655569077
38	-77.31943	40.068954	-22.870441	-202.35352	208.76	42.8451	350.0	121.0	-81.822655	15.197737	-61.783463	-217.7166	1996800	-2.5582374e-08	1448.3702	-0.0032986987	-33.049316	1.7344985	0.0020415022	0.027831001	79.0	-25.68416	75.25838	60.582153	10448.944572210312
39	-80.06581	40.008152	-17.264744	-262.32794	208.65	41.957687	319.0	130.0	-79.55856	16.31166	-54.542667	-230.7179	2048000	8.775723e-09	1595.8962	-0.0038145971	-61.789185	1.8451624	0.0040892637	0.046153847	79.0	-32.423645	69.54338	54.8851	10767.711842298508
40	-72.106384	36.710205	-22.924894	-175.23291	209.3	37.72148	317.0	117.0	-81.088326	14.015314	-54.80752	-181.00401	2099200	3.6451958e-08	1359.0372	-0.0031771192	-100.0791	1.7617431	0.0022106483	0.022121357	79.0	-21.573006	70.601425	62.543793	11085.84119296074
41	-72.871155	37.0614	-23.204454	-256.64096	202.32	41.04799	318.0	114.0	-74.84132	11.802858	-50.677235	-171.95284	2150400	-2.4134106e-08	1271.8895	-0.0027983873	-48.687622	1.7393556	0.0023884648	0.0172499	79.0	-25.028372	70.49399	57.924664	11394.386262655258
42	-78.73522	42.520283	-12.211362	-300.17487	213.76	46.291492	314.0	130.0	-75.65037	16.573654	-52.713566	-314.1541	2201600	-6.85275e-08	1657.7009	-0.0032832224	-105.92554	1.7235959	0.0022063663	0.023297155	79.0	-31.050623	70.68981	62.3126	11718.413227081299
43	-76.09388	33.685917	-21.421537	-192.9479	216.15	40.297485	316.0	118.0	-81.19713	16.79046	-57.17115	-225.11098	2252800	-5.6474816e-09	1148.4915	-0.002929398	-76.31116	1.7762709	0.0013919997	0.031598426	79.0	-23.465225	80.96651	68.23697	12046.545266151428
44	-77.49987	45.696487	-22.53839	-244.34523	210.35	41.43172	337.0	123.0	-77.85169	11.953173	-56.74835	-201.89647	2304000	-2.9016e-09	1871.9485	-0.003565434	-114.4624	1.6974009	0.0022693912	0.02533872	79.0	-26.905342	73.38462	64.00825	12366.536829471588
45	-68.708824	38.227993	-23.514454	-256.42343	205.99	39.712086	304.0	129.0	-76.94903	17.401289	-50.43542	-297.2072	2355200	-1.333357e-08	1363.6183	-0.002736207	-89.35974	1.7008001	0.0012328055	0.019661149	79.0	-21.627771	74.926315	58.127056	12680.003957271576
46	-67.36508	32.466324	-25.143778	-170.69646	213.53	38.744663	319.0	139.0	-70.29806	13.9914055	-44.86195	-176.54178	2406400	-5.716776e-09	931.3261	-0.0031619687	-28.248718	1.5971043	0.0024751946	0.022151453	79.0	-18.822798	73.1357	61.319336	13004.404373645782
47	-71.976425	42.120403	-20.875948	-271.3801	218.83	42.002155	333.0	131.0	-68.98266	17.016499	-46.61303	-288.4705	2457600	4.7415696e-08	1567.7726	-0.0036452322	-66.38782	1.633822	0.0026710432	0.033770505	79.0	-19.75537	73.775925	64.85336	13334.598955869675
48	-71.25529	39.924603	-21.720856	-251.47775	214.85	36.113537	303.0	137.0	-73.6492	18.421917	-45.814037	-375.88174	2508800	-1.1363306e-08	1296.97	-0.0036768022	-83.857056	1.6737884	0.0016120141	0.029462416	79.0	-20.442238	77.50662	63.225727	13661.812843561172
49	-74.40591	35.804398	-19.060608	-205.42816	223.04	47.08416	350.0	129.0	-70.49486	13.529191	-51.10506	-249.14207	2560000	-8.551599e-08	1153.3173	-0.00309604	-73.934326	1.5600418	0.0026987782	0.022238163	79.0	-23.433487	71.155716	63.511612	13999.840055942535
50	-77.53249	38.27215	-18.57891	-186.23909	216.16	39.97292	334.0	120.0	-76.57273	17.140787	-47.317738	-286.9962	2611200	-3.8824638e-08	1324.4159	-0.00346819	-54.66809	1.6524307	0.0031500033	0.037333455	79.0	-28.21352	70.699295	62.098866	14328.651542425156
51	-71.78721	39.722893	-18.175713	-239.87354	220.11	40.77619	333.0	141.0	-80.36046	14.306215	-48.178215	-192.49786	2662400	2.0103807e-08	1427.636	-0.0028974246	-91.55884	1.6576151	0.0024748032	0.02685021	79.0	-24.058456	74.32605	60.551903	14661.600059270859
52	-68.645935	38.36599	-14.821476	-219.77666	215.55	38.382908	322.0	124.0	-73.82906	18.461292	-46.825188	-295.23657	2713600	-5.663202e-09	1336.7428	-0.003926929	-82.41516	1.5503309	0.0024491702	0.033263743	79.0	-18.337543	72.827	62.96385	14988.59463429451
53	-68.77625	38.646645	-20.81482	-211.58095	218.26	43.052208	328.0	120.0	-71.094475	16.912056	-45.218647	-316.24277	2764800	-1.0416748e-07	1398.9851	-0.0035715015	-50.673584	1.5576802	0.0019733834	0.03106387	79.0	-15.171422	77.556786	68.57721	15320.299300193787
54	-75.03564	39.06937	-26.696463	-243.16241	213.1	42.016068	321.0	137.0	-72.37529	17.012163	-47.679733	-269.09598	2816000	7.6795175e-08	1382.8666	-0.00494089	-106.80176	1.6329161	0.0036181475	0.047817927	79.0	-19.200777	79.6246	65.91955	15643.72582244873
55	-65.23389	30.602251	-22.240854	-161.50389	217.42	39.043354	313.0	136.0	-75.53946	14.493645	-43.433537	-274.2192	2867200	4.0705075e-08	997.8192	-0.003361101	-128.23083	1.5396441	0.0021550695	0.02506669	79.0	-18.832901	72.542366	55.111362	15975.284835338593
56	-65.27841	32.0805	-21.341898	-158.22812	220.87	39.726227	331.0	142.0	-66.4986	11.438906	-44.233723	-220.21974	2918400	1.24352875e-08	940.49506	-0.0037466174	-16.833374	1.5757166	0.0031078656	0.029746005	79.0	-18.228397	72.56495	53.92212	16312.369047641754
57	-67.30666	35.423035	-25.864777	-216.40138	222.17	47.181362	343.0	115.0	-67.65396	12.801189	-40.383213	-241.38121	2969600	-9.031511e-08	1130.1962	-0.003857903	-61.28296	1.4841447	0.0017595389	0.02412567	79.0	-17.64725	70.35237	57.427387	16646.979301214218
58	-68.54846	37.60956	-20.370167	-225.78409	223.52	42.732536	341.0	96.0	-69.64101	15.590293	-43.446472	-272.02194	3020800	-4.0959525e-09	1271.2175	-0.0033209343	-36.39966	1.5528882	0.0029571652	0.0301539	79.0	-21.320215	72.165886	56.81011	16985.28131866455
59	-71.46201	40.155525	-19.922894	-231.34029	215.89	37.8811	327.0	136.0	-71.42513	17.20442	-42.03489	-356.91718	3072000	-8.6227814e-08	1419.8826	-0.003216067	-76.308105	1.4884044	0.002050372	0.022928342	79.0	-16.03734	78.106186	70.60173	17314.20780324936
60	-67.81781	37.029827	-19.337435	-197.90756	220.36	40.95058	324.0	123.0	-73.000145	17.204966	-37.95796	-234.23938	3123200	5.816565e-08	1338.8383	-0.0034885486	-47.642456	1.4922822	0.0020647286	0.032537665	79.0	-18.006159	73.60481	59.502266	17648.844452142715
61	-71.70112	39.29805	-24.126177	-226.26527	221.78	45.58982	349.0	119.0	-72.11293	16.615683	-44.942646	-247.67375	3174400	-4.8849042e-08	1380.9158	-0.0030146828	-62.81836	1.504708	0.002175371	0.017179187	79.0	-19.231802	77.36813	63.91131	17986.45551967621
62	-68.82904	36.29667	-18.364517	-162.94315	222.66	47.310295	340.0	118.0	-74.58112	16.315243	-33.298473	-200.18102	3225600	-4.9341274e-08	1194.2408	-0.003400186	-44.89978	1.395272	0.0018450172	0.020300008	79.0	-16.771288	74.44079	62.89012	18323.79511475563
63	-70.90275	39.83372	-18.458965	-223.46649	227.59	40.00577	318.0	123.0	-70.89185	15.203691	-33.872364	-233.71526	3276800	1.6358999e-07	1418.0023	-0.0044843554	-71.64673	1.4771466	0.0026329334	0.034008525	79.0	-18.270136	69.609795	63.586334	18668.20058107376
64	-64.41519	43.775288	-15.280412	-270.0968	217.89	38.316025	325.0	125.0	-72.69775	19.260355	-40.46998	-327.92606	3328000	8.1234546e-08	1632.5889	-0.003452642	-81.74011	1.4447019	0.0013760858	0.022304833	79.0	-21.262667	68.19912	52.084625	19001.22581386566
