Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
90	-302.51938	426.8495	-1.1956993	-2468.0625	256.0	0.0	256.0	256.0	-306.2365	302.3669	-99.58996	-2426.3662	2329600	-5.662441e-09	76197.77	-0.0032650137	-8447.273	1.0363172	0.0010941897	0.025351562	79.0	104.02221	547.0367	419.424	20705.521960020065
91	-338.53812	452.94104	-1.4158006	-2400.0725	256.0	0.0	256.0	256.0	-343.76746	366.1619	-96.60934	-2824.2603	2355200	-1.1920929e-09	83992.38	-0.002845421	-8787.75	1.0637053	0.0012632076	0.021289062	79.0	158.92625	635.6077	523.09845	20934.564341545105
92	-278.0589	334.4574	-1.1969923	-2186.7861	256.0	0.0	256.0	256.0	-294.59497	282.29004	-54.50037	-2456.3855	2380800	-1.1920929e-09	54779.695	-0.003325199	-8881.715	1.001513	0.001610035	0.025	79.0	147.0668	489.19904	444.07565	21157.537133693695
93	-213.3554	301.31683	-2.161994	-2359.3582	256.0	0.0	256.0	256.0	-243.96274	199.05017	-75.999306	-2772.7593	2406400	-1.1920929e-09	50696.33	-0.0038210172	-6834.5547	0.9298944	0.0019810058	0.029570313	79.0	48.69497	319.9365	282.40488	21376.926927804947
94	-315.6418	499.62848	-1.1956993	-2477.2769	256.0	0.0	256.0	256.0	-284.5933	384.54514	-56.024982	-2987.3457	2432000	-5.9604643e-10	100049.28	-0.0038761646	-12794.758	0.9532642	0.0019278817	0.02921875	79.0	189.38309	611.3086	557.06976	21598.68278813362
95	-255.73885	390.28894	-1.0046803	-2475.2742	256.0	0.0	256.0	256.0	-282.0016	309.6123	4.51478	-2816.3784	2457600	-1.1920929e-09	72878.586	-0.0031313992	-8791.762	0.9487962	0.00073168485	0.025234375	79.0	138.48335	465.534	426.67044	21820.149516105652
96	-230.0517	295.26642	-1.6521882	-1716.243	256.0	0.0	256.0	256.0	-230.73682	218.06424	-71.11336	-2249.4036	2483200	4.7683715e-09	47702.23	-0.0032550239	-7835.9336	0.9372615	0.0003502615	0.0228125	79.0	95.20773	389.7126	345.86816	22037.184927225113
97	-271.05927	397.06277	-1.1961458	-2398.369	256.0	0.0	256.0	256.0	-247.17223	253.10135	-71.05616	-2231.316	2508800	-5.9604643e-10	73092.56	-0.0042758565	-10275.691	0.8858107	0.002209428	0.034804687	79.0	165.85059	653.64655	479.22464	22264.602296829224
98	-289.1153	405.46066	-1.4198517	-2221.672	256.0	0.0	256.0	256.0	-278.88177	323.41745	-97.09385	-2737.9417	2534400	2.3841857e-09	86945.13	-0.0040847966	-9971.148	0.9069885	0.0013929132	0.031445313	79.0	102.820984	506.6216	417.0006	22493.064361810684
99	-280.56006	437.3008	-1.0046803	-2545.7615	256.0	0.0	256.0	256.0	-290.03833	296.6234	-79.20324	-2599.332	2560000	7.152557e-09	87695.43	-0.0027564217	-10506.094	0.8832084	0.0011462951	0.021757813	79.0	95.65868	573.7241	416.8654	22719.44850087166
100	-237.85548	332.55118	-1.0004466	-2382.2944	256.0	0.0	256.0	256.0	-255.2025	253.5968	-69.79731	-2625.947	2585600	2.3841857e-09	57093.227	-0.0037626843	-8767.266	0.9106154	0.0015356452	0.029179687	79.0	81.925446	427.84775	338.60175	22954.32824587822
101	-230.56119	326.582	-1.0004466	-1771.7843	256.0	0.0	256.0	256.0	-232.77869	248.5742	-80.56776	-2794.1687	2611200	-2.3841857e-09	56316.05	-0.0036326253	-7150.1445	0.84894836	0.0019408202	0.02671875	79.0	174.52223	481.32828	433.51917	23183.89786195755
102	-229.71939	268.07617	-1.391553	-1626.7638	256.0	0.0	256.0	256.0	-232.86626	197.75153	-40.97331	-2150.604	2636800	5.9604646e-09	53065.16	-0.0037949933	-7811.379	0.9030102	0.002529128	0.032421876	79.0	58.604603	402.2232	308.53806	23411.92893719673
103	-275.04816	352.64212	-1.1965457	-2397.2358	256.0	0.0	256.0	256.0	-237.34988	188.81068	-53.8325	-1597.0751	2662400	1.1920929e-09	67835.7	-0.0038504268	-19233.848	0.9228649	0.0017638272	0.028671876	79.0	57.38586	408.8453	353.26978	23642.597519397736
104	-245.28398	315.41135	-1.6521882	-1803.0054	256.0	0.0	256.0	256.0	-259.70996	194.17523	-109.188034	-2720.207	2688000	-9.536743e-09	62858.4	-0.0036901056	-10574.8125	0.9338636	0.0017900354	0.0240625	79.0	59.51735	439.51935	325.1184	23871.399619817734
105	-274.2259	382.8394	-1.5612372	-2657.8171	256.0	0.0	256.0	256.0	-257.69382	247.74759	-57.705105	-2126.2302	2713600	1.4305114e-08	67979.55	-0.0031815707	-10874.6875	0.8919056	0.0013933029	0.023476563	79.0	157.78864	592.5583	447.59122	24095.75893831253
106	-285.16165	379.76907	-1.0085759	-2335.1953	256.0	0.0	256.0	256.0	-286.64105	303.44296	-86.16356	-3285.6804	2739200	-3.4272671e-09	79980.93	-0.0038026113	-9902.273	0.8763582	0.0012847395	0.027890624	79.0	146.17181	562.62885	459.31305	24313.583265304565
107	-317.72223	439.86093	-1.0004466	-2743.579	256.0	0.0	256.0	256.0	-290.74997	329.73514	-41.324356	-2730.4856	2764800	1.1920929e-09	84290.56	-0.0033878195	-9480.195	0.9603696	0.0022571094	0.026171874	79.0	131.8219	646.6275	486.6514	24524.738253355026
108	-277.15714	397.00024	-2.1709864	-2139.653	256.0	0.0	256.0	256.0	-307.66653	288.8941	-64.03554	-3007.446	2790400	2.3841857e-09	79296.5	-0.004147291	-13996.359	1.0174812	0.0024024176	0.03453125	79.0	47.846214	510.63733	350.27878	24743.603235721588
109	-293.7658	418.33282	-1.4348757	-2182.843	256.0	0.0	256.0	256.0	-275.38412	287.09952	-0.3550108	-2301.4817	2816000	2.3841857e-09	90038.96	-0.003090489	-13354.578	0.9109851	0.0009371284	0.025820313	79.0	94.44541	581.70056	408.46735	24965.273818731308
110	-285.6962	463.47137	-1.4113386	-2464.6375	256.0	0.0	256.0	256.0	-311.9788	378.3112	-60.600437	-2557.5298	2841600	-1.1920929e-09	111406.34	-0.002929532	-22407.0	0.82613164	0.0013328822	0.021484375	79.0	195.99217	595.1949	511.45615	25203.921906471252
111	-221.14146	249.46268	-1.1956993	-1399.9454	256.0	0.0	256.0	256.0	-234.17682	197.56393	7.1447124	-2422.8704	2867200	-2.3841857e-09	54399.3	-0.004056562	-15320.762	0.8010242	0.0022571736	0.024257813	79.0	31.835106	300.59943	282.39017	25432.52271580696
112	-348.63956	480.7072	-1.4104867	-2465.4656	256.0	0.0	256.0	256.0	-298.58862	342.77185	14.521873	-3069.7861	2892800	7.7486035e-09	107027.56	-0.0035086267	-19206.484	0.90998787	0.0007192947	0.023632813	79.0	274.04614	705.97437	656.99756	25662.107301473618
113	-240.273	324.24927	-1.0004466	-2266.418	256.0	0.0	256.0	256.0	-280.94016	253.91444	-41.967567	-2369.4292	2918400	-8.34465e-09	61175.35	-0.002981463	-7832.0625	0.74696684	0.0017211246	0.0265625	79.0	82.14926	381.61218	352.66827	25893.55067896843
114	-247.92586	391.37186	-1.391553	-1983.9615	256.0	0.0	256.0	256.0	-250.43492	250.02243	-66.63366	-2206.8738	2944000	1.579523e-08	74956.33	-0.002577723	-14701.918	0.7541013	0.0019641884	0.019257812	79.0	175.97923	566.83374	429.7683	26122.59206557274
115	-257.15784	343.42197	-1.1961458	-2405.7	256.0	0.0	256.0	256.0	-249.58875	271.40222	-44.127266	-3245.9575	2969600	-7.7486035e-09	51748.27	-0.0034281786	-8775.863	0.85038346	0.0018695685	0.02421875	79.0	106.39527	455.86395	376.79016	26352.93591094017
116	-261.79236	276.38058	-2.9305992	-1366.4596	256.0	0.0	256.0	256.0	-247.74054	209.61404	-54.927753	-2620.4053	2995200	8.940697e-09	53482.67	-0.0042024083	-9528.184	0.86925215	0.0017514925	0.031132812	79.0	96.29205	441.83554	385.7263	26584.68635225296
117	-384.4245	570.06433	-1.3860723	-2937.3596	256.0	0.0	256.0	256.0	-303.61868	296.40643	-71.98687	-2134.2324	3020800	2.3841857e-09	172258.6	-0.0035088884	-41898.875	0.8239474	0.0023704863	0.031484377	79.0	197.07329	802.1786	620.84906	26814.439064741135
118	-378.79688	606.6104	-1.3905241	-2730.3025	256.0	0.0	256.0	256.0	-406.3684	473.20328	7.058875	-2763.5105	3046400	-2.3841857e-09	114923.0	-0.0031211043	-18078.062	0.89388335	0.0018055028	0.025078125	79.0	273.34085	919.7809	672.8963	27033.694655895233
119	-219.2652	379.491	-1.0223105	-2326.364	256.0	0.0	256.0	256.0	-285.65836	334.86618	-15.694334	-2835.4795	3072000	2.9802323e-09	65237.656	-0.0035661273	-16223.98	0.7806021	0.0014398493	0.026445312	79.0	77.99903	455.11703	311.1953	27250.373627901077
120	-291.32935	444.25107	-1.6521882	-2476.7373	256.0	0.0	256.0	256.0	-251.63199	361.78265	12.914681	-2947.7092	3097600	0.0	89501.78	-0.0031441075	-19422.984	0.83704865	0.0014768743	0.021484375	79.0	172.94037	583.3974	480.78375	27485.01544713974
121	-292.00418	404.45483	-1.0085759	-2399.0002	256.0	0.0	256.0	256.0	-278.75644	330.56528	-24.908087	-2885.2573	3123200	-5.9604643e-10	63039.125	-0.0031814473	-7997.676	0.79355973	0.0012755587	0.019765625	79.0	195.99628	564.0515	507.11816	27708.051167726517
122	-271.23517	357.46902	-1.0448333	-2393.5957	256.0	0.0	256.0	256.0	-274.53308	276.7595	-40.862427	-3079.6182	3148800	1.1920929e-09	60556.95	-0.0028307026	-8540.18	0.7787204	0.0016942299	0.022539062	79.0	64.23455	481.60965	361.15726	27930.65767812729
123	-290.07468	362.34543	-1.0004466	-2240.4812	256.0	0.0	256.0	256.0	-290.31845	290.02353	-1.9305079	-2879.646	3174400	-1.1920929e-09	61837.08	-0.003285012	-7213.918	0.8760491	0.0015932196	0.024882812	79.0	70.89902	491.20172	372.9766	28155.02872633934
124	-328.33063	541.03986	-1.5463699	-2741.3308	256.0	0.0	256.0	256.0	-314.42053	391.815	16.403547	-2849.1147	3200000	-4.7683715e-09	95429.34	-0.0030910207	-14417.367	0.8555331	0.0019213578	0.024570312	79.0	213.66788	698.4631	562.1394	28379.048647880554
125	-188.75574	210.59622	-1.042746	-1025.1547	256.0	0.0	256.0	256.0	-233.92891	170.84755	-18.031542	-2439.8762	3225600	1.1920929e-09	38259.113	-0.0030738246	-13160.488	0.7581858	0.002005514	0.023710938	79.0	45.72752	294.6371	246.58447	28607.41823387146
126	-262.9985	452.69174	-1.4180471	-2470.5635	256.0	0.0	256.0	256.0	-228.29053	294.85886	11.683757	-2399.833	3251200	1.3113022e-08	85924.29	-0.0032934712	-19647.086	0.76258135	0.001901656	0.024453126	79.0	159.15677	596.6301	462.03143	28832.62415456772
127	-245.67119	345.86383	-1.1969923	-2155.287	256.0	0.0	256.0	256.0	-244.03195	304.84113	17.497612	-3450.7195	3276800	5.9604643e-10	73379.75	-0.0036832679	-26481.477	0.8761614	0.002244475	0.027890624	79.0	1.6991916	345.17996	258.09866	29062.514405488968
128	-287.00967	455.933	-1.0039239	-2617.054	256.0	0.0	256.0	256.0	-268.97113	308.66794	-63.575977	-2984.4773	3302400	-5.9604643e-10	95891.62	-0.003395888	-20531.898	0.84004503	0.0017466828	0.025664063	79.0	105.90252	564.1612	409.75668	29293.287977457047
129	-360.09802	528.1191	-1.0046803	-2967.1226	256.0	0.0	256.0	256.0	-328.3273	412.83722	-72.79649	-3113.0925	3328000	-1.1920929e-09	138328.8	-0.0032764925	-23091.25	0.883163	0.0023342757	0.0278125	79.0	167.14432	709.18536	572.9313	29522.263818502426
130	-297.11206	429.1819	-1.4044583	-2395.4824	256.0	0.0	256.0	256.0	-328.5053	362.48218	-3.4627702	-3752.311	3353600	-8.34465e-09	87302.76	-0.0034115338	-22928.387	0.81713086	0.001976099	0.027070312	79.0	148.25201	616.68677	457.93964	29735.338032722473
131	-270.80362	455.45657	-1.0749654	-2410.7664	256.0	0.0	256.0	256.0	-296.25864	335.87933	-43.817917	-2915.283	3379200	1.66893e-08	101430.74	-0.0030754912	-13665.844	0.77402556	0.0020847493	0.022070313	79.0	171.18973	610.6753	476.1095	29958.112513542175
132	-274.54642	408.4552	-1.0004466	-2325.1562	256.0	0.0	256.0	256.0	-252.2006	301.27496	54.668568	-2640.0532	3404800	1.7881393e-09	81441.76	-0.0035495372	-9003.734	0.810401	0.0023728542	0.031171875	79.0	49.14603	530.0605	342.43906	30182.523229122162
133	-291.72064	486.61523	-1.1956993	-2887.7837	256.0	0.0	256.0	256.0	-295.4319	349.29987	30.066576	-2925.724	3430400	6.8545343e-09	87907.03	-0.0035411795	-18308.898	0.84123874	0.0018719116	0.031445313	79.0	107.42331	536.9457	414.03964	30401.74364256859
134	-261.69763	419.82553	-1.0255505	-3017.074	256.0	0.0	256.0	256.0	-252.3484	315.5276	23.995987	-2951.0054	3456000	2.3841857e-09	77157.27	-0.0033240651	-14111.074	0.7804329	0.0018452426	0.03292969	79.0	93.736305	471.6815	386.70718	30625.361526966095
135	-241.30426	333.23434	-1.1956993	-2392.332	256.0	0.0	256.0	256.0	-257.35718	303.83847	-21.832047	-3056.878	3481600	-2.9802322e-10	63493.66	-0.003909412	-19593.855	0.8115464	0.001655646	0.029570313	79.0	67.35425	371.67624	342.53867	30847.291741132736
136	-283.36667	480.01566	-1.3880417	-2972.3938	256.0	0.0	256.0	256.0	-259.72382	307.5269	-11.966773	-3520.5603	3507200	-5.9604643e-10	107343.33	-0.0039301785	-28663.219	0.71552354	0.0020166885	0.030390626	79.0	74.06352	582.33167	370.32288	31069.39470243454
137	-273.02792	415.19266	-1.0004466	-2128.5857	256.0	0.0	256.0	256.0	-274.94226	354.93384	-28.002604	-2697.3386	3532800	5.9604643e-10	97057.3	-0.003725617	-18866.219	0.7316018	0.0015131292	0.025820313	79.0	100.74578	580.4439	407.33878	31298.382892131805
138	-334.3221	474.06924	-1.3887163	-2402.3962	256.0	0.0	256.0	256.0	-312.40515	378.3203	-33.857555	-3105.6262	3558400	6.556511e-09	91027.58	-0.0032199526	-16658.086	0.8250048	0.0025393462	0.028242188	79.0	150.66977	682.2715	535.61383	31527.214089632034
139	-282.97012	363.51035	-1.0039239	-2088.526	256.0	0.0	256.0	256.0	-294.62137	271.2481	-10.080619	-2446.536	3584000	1.1920929e-09	68599.14	-0.0031239963	-8001.7656	0.8198035	0.0023567565	0.026914062	79.0	61.037037	544.234	364.5082	31756.279593229294
140	-241.96895	307.05478	-1.3875711	-1931.8522	256.0	0.0	256.0	256.0	-258.94177	218.72092	18.848944	-2303.0981	3609600	6.556511e-09	54829.26	-0.0036530814	-5401.7305	0.74753165	0.0012317061	0.020820312	79.0	72.787674	457.29922	346.25977	31991.778118133545
141	-280.16788	392.07532	-1.0053252	-2615.0884	256.0	0.0	256.0	256.0	-262.03683	247.72047	-7.239547	-2117.2869	3635200	-4.7683715e-09	80812.48	-0.002919863	-11250.703	0.7357895	0.0010624998	0.022695312	79.0	66.46406	568.45306	396.71057	32216.543439626694
142	-244.9248	333.8976	-1.0064942	-2277.0002	256.0	0.0	256.0	256.0	-268.08176	260.9828	17.214754	-2989.5208	3660800	2.0861626e-09	66668.734	-0.0036611585	-13968.285	0.6965022	0.002083791	0.030117188	79.0	124.78339	438.55368	403.2148	32436.537271499634
143	-308.36987	414.13562	-2.1506252	-2329.6113	256.0	0.0	256.0	256.0	-286.9732	316.75397	-0.8448464	-2877.2302	3686400	1.1920929e-08	87483.49	-0.00369519	-12453.344	0.82448685	0.0023249998	0.030976562	79.0	133.00867	582.7004	478.2778	32661.855018138885
144	-237.5032	362.46204	-1.1956993	-2296.1692	256.0	0.0	256.0	256.0	-257.24316	248.50789	14.480203	-3053.0493	3712000	5.9604646e-09	69229.05	-0.003374821	-12593.457	0.73802483	0.0014180769	0.022851562	79.0	-6.1459246	370.18723	241.55656	32880.82787656784
145	-252.03943	388.28546	-1.0039239	-2229.1802	256.0	0.0	256.0	256.0	-250.52754	265.0597	-44.75033	-2338.3118	3737600	0.0	82287.82	-0.0034260594	-19125.71	0.66518694	0.0013353756	0.023710938	79.0	99.203094	449.05032	367.5402	33102.85663127899
