Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpLen	StdEpLen	MaxEpLen	MinEpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	ShowRet	SJF	F1	Time
32	-110.926056	164.4542	-1.0	-829.83655	256.0	0.0	256.0	256.0	-115.45373	119.85872	34.490776	-1010.46063	844800	1.1473894e-08	17918.85	-0.0022533494	-1875.6006	0.86891437	0.0012328519	0.01125	79.0	-42.998344	90.78673	76.48123	8064.811819791794
33	-117.50311	179.50473	-1.0	-1001.3879	256.0	0.0	256.0	256.0	-111.72	102.05305	0.46491215	-901.00635	870400	5.9604646e-09	19446.998	-0.0025679495	-2277.5605	0.9517075	0.0013342563	0.015351563	79.0	-53.8653	90.36538	70.5497	8306.072397470474
34	-118.61157	174.47609	-1.0	-962.47754	256.0	0.0	256.0	256.0	-116.44731	112.73847	21.575233	-1216.3558	896000	4.172325e-09	19121.154	-0.003034518	-1161.6113	0.84149766	0.0012526016	0.01484375	79.0	-49.520054	99.90036	78.46707	8540.100358009338
35	-102.816696	158.43513	-1.0	-952.3783	256.0	0.0	256.0	256.0	-114.83346	114.59293	13.449366	-1104.312	921600	8.34465e-09	14377.99	-0.0020454943	-1444.8389	0.94963396	0.00024951648	0.0052734376	79.0	-49.98708	75.33414	57.316948	8780.825061798096
36	-135.93675	194.04387	-1.0	-817.24194	256.0	0.0	256.0	256.0	-115.151306	121.51078	30.194115	-1095.4924	947200	-1.7881393e-09	23198.645	-0.0026631053	-2498.121	0.990833	0.00056804117	0.016445313	79.0	-63.080326	115.618034	82.469925	9028.798660039902
37	-115.1738	153.09425	-1.0	-769.4874	256.0	0.0	256.0	256.0	-126.68163	114.2408	27.914413	-1030.7573	972800	2.026558e-08	15947.197	-0.002853167	-2030.9619	0.93184006	0.0010917281	0.01515625	79.0	-51.77194	100.43227	67.59471	9269.696547269821
38	-129.33969	188.90123	-1.0	-1049.5836	256.0	0.0	256.0	256.0	-120.81662	104.49392	-12.783388	-1160.3705	998400	-1.1920929e-08	23649.64	-0.001938541	-3256.5762	0.9062741	0.0008601793	0.0115625	79.0	-58.467323	99.436615	75.935104	9517.409795761108
39	-112.97463	190.81998	-1.0	-1081.5275	256.0	0.0	256.0	256.0	-118.94117	107.56527	8.148182	-1092.7765	1024000	7.152557e-09	22142.47	-0.0023479767	-3096.963	0.9045322	0.0007161983	0.011601563	79.0	-65.81031	69.903206	54.531754	9749.228791475296
40	-78.722824	112.78197	-1.0	-578.2693	256.0	0.0	256.0	256.0	-98.87396	100.52049	25.88863	-1006.6578	1049600	9.536743e-09	10581.567	-0.003121462	-2888.2612	0.7957429	-9.969402e-05	0.017421875	79.0	-30.606766	69.02892	49.844982	10033.706603050232
41	-109.68662	172.5581	-1.0	-940.3809	256.0	0.0	256.0	256.0	-86.811676	86.86428	29.89682	-1006.5106	1075200	-4.7683715e-09	18067.469	-0.0025786734	-2874.3564	0.83098274	0.0015315241	0.014882812	79.0	-51.216957	81.18137	66.494415	10274.959087848663
42	-116.30171	186.74449	-1.0	-980.57733	256.0	0.0	256.0	256.0	-112.00904	118.36788	0.98510784	-1161.567	1100800	-1.3113022e-08	20398.87	-0.0030302661	-2822.2969	0.8998554	0.0015524635	0.019921875	79.0	-51.353283	91.03344	75.08531	10514.970453500748
43	-84.81673	108.97112	-1.0	-417.49808	256.0	0.0	256.0	256.0	-105.77629	103.15109	17.440073	-1255.9263	1126400	-4.7683715e-09	10985.844	-0.002979988	-3916.1177	0.8704605	0.0014721731	0.021015625	79.0	-31.746557	89.69197	53.62371	10754.477950811386
44	-106.7073	140.37637	-1.0	-613.97516	256.0	0.0	256.0	256.0	-89.84682	74.33868	-7.2901645	-612.5027	1152000	4.7683715e-09	12716.613	-0.0032450317	-1186.3604	0.8895971	0.0009473816	0.0175	79.0	-50.981922	86.194466	62.139	10995.372750997543
45	-112.7021	163.75117	-1.0	-987.4759	256.0	0.0	256.0	256.0	-109.689804	91.19769	7.656989	-623.6214	1177600	2.1457673e-08	17397.88	-0.0023768996	-2156.088	0.9264003	0.001086178	0.012148437	79.0	-56.2151	82.19121	59.603714	11232.112155914307
46	-103.11106	186.70862	-1.0	-1125.7067	256.0	0.0	256.0	256.0	-108.02079	103.15011	12.045844	-1136.3827	1203200	-2.3841857e-09	21608.455	-0.0025448226	-4352.615	0.8004578	0.0007648386	0.015742188	79.0	-49.453636	77.66843	57.463734	11470.424320697784
47	-96.65582	130.98038	-1.0	-579.86035	256.0	0.0	256.0	256.0	-91.410194	84.04623	16.78863	-898.2317	1228800	-9.536743e-09	12088.915	-0.002718655	-2425.5586	0.84860337	0.00084828824	0.0146484375	79.0	-46.453705	84.3315	51.435375	11710.531619787216
48	-98.24801	158.3677	-1.0	-1093.3112	256.0	0.0	256.0	256.0	-92.25351	85.8334	-7.044065	-1256.5845	1254400	-4.7683715e-09	15896.093	-0.002033558	-3025.6904	0.7621715	0.00038287812	0.012578125	79.0	-49.43989	68.67993	52.64247	11945.34017252922
49	-116.382034	183.1026	-1.0	-923.2725	256.0	0.0	256.0	256.0	-103.34045	113.50095	4.4231997	-1372.176	1280000	-3.5762786e-09	18830.207	-0.0027722265	-2052.4805	0.86042386	0.0011334429	0.015976563	79.0	-53.923153	89.1852	69.02249	12182.486302137375
50	-132.60797	201.88596	-1.0	-1030.3867	256.0	0.0	256.0	256.0	-127.14663	144.0679	-16.645395	-1348.0675	1305600	8.34465e-09	22201.852	-0.003041813	-3021.1816	0.88363147	0.0014050322	0.017929688	79.0	-64.10851	102.2	77.84294	12471.360325813293
51	-88.72841	133.50032	-1.0	-660.60095	256.0	0.0	256.0	256.0	-111.5401	111.475105	-22.602352	-927.29474	1331200	6.556511e-09	12136.827	-0.0020346667	-2096.6807	0.8034439	0.00042656838	0.00875	79.0	-31.45859	77.3073	60.31362	12703.292694091797
52	-112.71961	146.0775	-1.0	-522.1149	256.0	0.0	256.0	256.0	-96.63085	89.90526	-3.7940893	-723.14526	1356800	4.172325e-09	13868.918	-0.0017158824	-1097.0527	0.7486276	0.000341244	0.00796875	79.0	-45.547638	102.98288	70.1708	12946.17682480812
53	-104.26558	147.63925	-1.0	-546.388	256.0	0.0	256.0	256.0	-108.81271	90.903046	-9.11821	-741.9324	1382400	-8.195639e-09	12900.605	-0.0018034505	-688.11035	0.80673003	0.001112241	0.009726563	79.0	-42.63472	96.37653	62.758446	13184.781681776047
54	-97.412704	137.55406	-1.0	-517.25775	256.0	0.0	256.0	256.0	-103.86922	95.20672	1.9413275	-742.39453	1408000	-2.9802322e-10	12577.147	-0.002526527	-798.03125	0.7572286	0.0004252684	0.012617188	79.0	-39.89962	83.450714	58.682125	13427.355015277863
55	-106.15495	157.27103	-1.0	-1120.9069	256.0	0.0	256.0	256.0	-97.86809	84.38386	-1.481913	-686.8916	1433600	9.23872e-09	16708.006	-0.0026061486	-3514.3555	0.8700987	0.0010018294	0.012890625	79.0	-46.807148	89.04516	64.34921	13663.181238889694
56	-133.9129	171.36353	-1.0	-826.44684	256.0	0.0	256.0	256.0	-120.769905	111.00223	0.15030287	-1225.7711	1459200	0.0	18522.494	-0.0028712892	-2230.8438	0.8995313	0.0014019024	0.023945313	79.0	-73.320114	100.0383	68.43257	13899.584482908249
57	-138.62556	186.51067	-1.0	-1054.8074	256.0	0.0	256.0	256.0	-127.47433	117.02023	2.1901953	-1258.2655	1484800	3.5762786e-09	19355.758	-0.0023601137	-1629.6074	0.8607777	0.0012214377	0.014726562	79.0	-58.8348	114.633675	87.2822	14130.169956684113
58	-124.201454	176.27394	-1.0	-992.9819	256.0	0.0	256.0	256.0	-134.75476	121.115166	-8.732525	-1318.3035	1510400	2.9802323e-09	17823.787	-0.0027048045	-1385.6074	0.84934974	0.0019458869	0.021679688	79.0	-53.77183	99.32028	77.18535	14355.701850891113
59	-87.53983	118.57718	-1.0	-462.1235	256.0	0.0	256.0	256.0	-103.941185	87.01596	-4.6244483	-1000.9917	1536000	1.07288365e-08	9637.686	-0.0030350995	-1152.042	0.7100907	0.00025977648	0.01265625	79.0	-30.423668	83.86519	60.12165	14602.491212368011
60	-119.06525	149.96948	-1.0	-654.9359	256.0	0.0	256.0	256.0	-100.670876	84.88974	-5.473355	-647.6809	1561600	-5.9604646e-09	14948.068	-0.0022088485	-1740.4307	0.8479077	0.0010881425	0.012773437	79.0	-44.741234	98.06296	77.595505	14862.211354255676
61	-124.43318	179.53697	-1.0	-1038.9514	256.0	0.0	256.0	256.0	-112.888985	95.68112	-10.244395	-757.1066	1587200	-1.1920929e-09	19747.506	-0.0026317693	-3974.2246	0.88689893	0.0019588973	0.018984376	79.0	-56.650135	101.6071	72.3748	15090.415724277496
62	-104.90328	166.92706	-1.0	-744.86035	256.0	0.0	256.0	256.0	-112.29874	113.971176	-9.220288	-1071.1978	1612800	8.34465e-09	16271.52	-0.0028849102	-2457.2217	0.76744246	0.0017204476	0.018828126	79.0	-47.37765	90.526924	69.64203	15329.472823619843
63	-99.97596	140.16525	-1.0	-543.0886	256.0	0.0	256.0	256.0	-108.84116	106.55454	6.281203	-854.20264	1638400	-5.9604646e-09	12707.8125	-0.0028256183	-1565.8701	0.8513074	0.0009554069	0.018085938	79.0	-37.407097	98.783005	67.50691	15570.042779922485
64	-95.558464	118.39427	-1.0	-488.58508	256.0	0.0	256.0	256.0	-99.99483	88.54723	35.71006	-560.4795	1664000	-7.7486035e-09	10007.262	-0.0024760277	-1119.6025	0.7325058	0.0009543477	0.016835937	79.0	-34.48427	95.0801	62.184673	15809.835589647293
65	-85.62609	121.36706	-1.0	-453.78375	256.0	0.0	256.0	256.0	-95.60937	68.123924	-7.544786	-519.7961	1689600	3.5762786e-09	9870.979	-0.002557562	-890.8799	0.63968635	0.00034495385	0.011992187	79.0	-33.402096	84.39632	53.805668	16045.897001981735
66	-119.58867	147.14749	-1.0	-612.84467	256.0	0.0	256.0	256.0	-98.58712	84.532394	-19.922169	-671.504	1715200	8.940697e-09	14131.942	-0.0025365984	-1885.7734	0.91414344	0.0010900922	0.011210937	79.0	-43.424667	109.78642	83.6188	16287.922811031342
67	-92.1166	115.03642	-1.0	-480.2236	256.0	0.0	256.0	256.0	-111.774666	88.758766	16.010454	-636.19916	1740800	1.2814999e-08	9824.69	-0.0028702726	-1871.4678	0.80240977	-0.0002243612	0.01421875	79.0	-33.908	89.81087	61.500004	16532.902407884598
68	-103.907234	149.51472	-1.0	-821.78845	256.0	0.0	256.0	256.0	-93.4816	76.60118	4.4927373	-711.4837	1766400	-3.5762786e-09	13855.312	-0.0025440091	-2866.2266	0.7516455	0.0018499759	0.014414063	79.0	-49.81778	80.72292	57.378193	16781.265981197357
69	-96.181885	134.56473	-1.0	-500.48483	256.0	0.0	256.0	256.0	-101.9473	87.37994	-8.575528	-603.02435	1792000	7.152557e-09	10580.644	-0.0021326381	-1272.252	0.67781293	0.0013830431	0.013671875	79.0	-45.84574	82.76078	53.811005	17029.567708969116
70	-120.06922	165.2805	-1.0	-894.84686	256.0	0.0	256.0	256.0	-104.06131	98.3311	-0.1878207	-815.6708	1817600	-1.1920929e-08	15744.081	-0.0022958124	-1879.416	0.80907285	0.0007005927	0.02203125	79.0	-52.496017	98.84748	75.28074	17318.8918569088
71	-93.4357	138.92111	-1.0	-796.11444	256.0	0.0	256.0	256.0	-103.92816	97.60808	8.96445	-909.2572	1843200	-1.66893e-08	11497.787	-0.0024781583	-921.7197	0.64136094	0.0005119396	0.011640625	79.0	-35.805145	77.90455	61.869328	17552.166687965393
72	-134.61125	185.79248	-1.0	-902.34656	256.0	0.0	256.0	256.0	-112.04666	122.80632	8.583051	-1178.049	1868800	-1.013279e-08	18224.768	-0.0022708648	-2505.0342	0.8540045	0.0010694618	0.014296875	79.0	-62.46367	103.57875	83.34617	17791.689712285995
73	-129.16191	175.35658	-1.0	-950.7159	256.0	0.0	256.0	256.0	-134.10814	116.914024	13.509216	-855.8335	1894400	-9.797514e-09	19610.367	-0.0025077246	-2043.0352	0.7065978	0.00059624395	0.017890625	79.0	-54.17992	109.212204	81.477325	18026.26420044899
74	-123.75746	174.74524	-1.0	-868.9095	256.0	0.0	256.0	256.0	-123.42253	120.8203	20.178785	-1224.3877	1920000	2.3841857e-09	16168.325	-0.0028688812	-1356.581	0.8551715	0.0009035833	0.016484374	79.0	-62.867874	101.730576	64.70041	18266.32617545128
75	-95.43118	150.90141	-1.0	-758.59204	256.0	0.0	256.0	256.0	-114.40482	110.316185	30.923862	-914.728	1945600	-1.6093255e-08	14288.433	-0.0024830073	-2165.9004	0.77710694	0.001304108	0.014140625	79.0	-37.790047	77.55781	63.688705	18504.440812826157
76	-97.95012	146.01872	-1.0	-583.45465	256.0	0.0	256.0	256.0	-93.64705	86.62302	24.122917	-855.67957	1971200	1.1920929e-09	13713.911	-0.002500614	-1629.8086	0.6619164	6.0781836e-06	0.015078125	79.0	-50.596313	70.43676	49.555252	18741.72224712372
77	-90.882835	143.29984	-1.0	-826.353	256.0	0.0	256.0	256.0	-99.84043	102.49959	12.73112	-1051.4879	1996800	-1.1920929e-09	12989.2	-0.0025610388	-1927.2412	0.65664077	0.00044635206	0.011484375	79.0	-42.339188	68.84192	54.410698	18980.856951713562
78	-89.02275	133.70796	-1.0	-515.6283	256.0	0.0	256.0	256.0	-81.517075	82.08947	41.189236	-659.376	2022400	1.1920929e-09	10152.806	-0.0031146144	-1268.2686	0.62783	0.0006301792	0.012578125	79.0	-40.821022	70.91304	49.883705	19221.82712841034
79	-110.935974	163.95407	-1.0	-747.3157	256.0	0.0	256.0	256.0	-95.699356	103.44907	23.224573	-931.10406	2048000	1.3113022e-08	16141.565	-0.0027059722	-1934.0527	0.67266846	0.00077296724	0.015976563	79.0	-57.24666	91.87958	58.394466	19465.014355659485
80	-118.53369	149.8579	-1.0	-542.3784	256.0	0.0	256.0	256.0	-117.022995	115.05036	7.4471707	-760.18115	2073600	-1.2516975e-08	15105.185	-0.0025597673	-3851.1582	0.79359144	0.0007912203	0.01390625	79.0	-47.580944	107.83764	78.95466	19751.59161901474
81	-147.60663	218.61688	-1.0	-998.91235	256.0	0.0	256.0	256.0	-128.424	117.15007	28.212858	-806.78235	2099200	4.7683715e-09	29728.145	-0.0022269022	-6439.0996	0.7059806	0.00021398385	0.011054687	79.0	-80.85196	92.12307	71.416565	19996.501586675644
82	-102.154434	157.50003	-1.0	-773.2517	256.0	0.0	256.0	256.0	-124.84922	133.5482	-6.4056478	-1150.1075	2124800	-8.046627e-09	15959.915	-0.0028786054	-2938.8623	0.6902196	0.0008082996	0.011875	79.0	-50.64868	77.16003	60.869965	20244.73775291443
83	-109.12548	163.18791	-1.0	-810.1764	256.0	0.0	256.0	256.0	-111.47525	115.709885	17.736012	-1010.1165	2150400	0.0	15357.982	-0.0027159094	-1111.9873	0.67564756	0.0005973402	0.014257813	79.0	-52.394608	90.85812	59.62834	20486.72849035263
84	-79.74733	119.69457	-1.0	-537.3884	256.0	0.0	256.0	256.0	-94.152405	80.85289	4.568026	-688.4419	2176000	-4.7683715e-09	9132.243	-0.0026151885	-1205.5894	0.591473	0.0009286958	0.013789062	79.0	-38.19293	58.84222	45.490215	20725.109812259674
85	-119.71028	158.61165	-1.0	-572.5956	256.0	0.0	256.0	256.0	-93.80862	94.713165	-4.994306	-737.504	2201600	2.9802322e-10	15997.815	-0.0026490097	-2178.0918	0.6908506	0.00048346914	0.01734375	79.0	-57.68578	87.23871	66.98006	20965.915418863297
86	-110.03449	141.42455	-1.0	-605.44244	256.0	0.0	256.0	256.0	-118.367874	107.12022	2.1000612	-624.03986	2227200	2.3841857e-09	11302.262	-0.0025738268	-1308.3232	0.7788875	0.00038465427	0.016679687	79.0	-50.3051	92.35386	67.78244	21206.14637517929
87	-129.71228	168.41594	-1.0	-644.47705	256.0	0.0	256.0	256.0	-117.38559	102.18862	-11.985379	-750.1241	2252800	-7.152557e-09	17614.047	-0.0025386726	-1977.4873	0.77737546	0.0016933695	0.017851563	79.0	-66.093834	99.209206	67.900345	21442.409305095673
88	-112.34231	167.66495	-1.0	-730.17896	256.0	0.0	256.0	256.0	-131.6013	110.77477	-17.357674	-814.64246	2278400	-4.7683715e-09	16482.596	-0.0024356223	-2110.2432	0.66627777	0.0006401608	0.015585938	79.0	-57.944878	82.54967	58.887764	21682.907453536987
89	-119.13358	156.87692	-1.0	-610.6164	256.0	0.0	256.0	256.0	-104.75655	106.95404	8.025683	-834.92883	2304000	3.5762786e-09	14691.463	-0.0027188282	-1530.2852	0.66401726	0.0015855198	0.016289063	79.0	-52.14957	103.8433	69.743355	21921.59650182724
90	-104.9802	154.96593	-1.0	-795.2052	256.0	0.0	256.0	256.0	-110.93011	102.34754	12.416966	-981.6928	2329600	0.0	12751.52	-0.0022303045	-1319.2568	0.6675597	0.00051814393	0.011796875	79.0	-42.040844	87.62908	71.23599	22202.84557747841
91	-143.04819	182.2982	-1.0	-703.57666	256.0	0.0	256.0	256.0	-134.58931	124.68507	18.200993	-887.1328	2355200	1.1324882e-08	19725.107	-0.0024386907	-2475.7988	0.6659121	0.0011066158	0.017109375	79.0	-68.6161	105.25393	81.78916	22442.598439216614
92	-121.94545	157.58281	-1.0	-619.6864	256.0	0.0	256.0	256.0	-135.78062	115.22555	13.625414	-760.8047	2380800	-8.34465e-09	15662.161	-0.0027014709	-2122.4512	0.6114276	-0.0001256524	0.011640625	79.0	-51.097378	107.023575	79.780815	22687.446367263794
93	-93.3857	135.51164	-1.0	-645.9629	256.0	0.0	256.0	256.0	-106.36282	97.2073	2.528427	-775.1265	2406400	-2.9802323e-09	10837.543	-0.0027694728	-1149.4492	0.6991255	0.0007226627	0.011679688	79.0	-40.89172	74.35006	55.8042	22915.779943943024
94	-122.658035	152.06027	-1.0	-612.9206	256.0	0.0	256.0	256.0	-103.37993	96.38778	4.8081017	-675.7925	2432000	-1.1324882e-08	14572.668	-0.002465425	-1880.543	0.6891378	0.0006470113	0.015742188	79.0	-62.119473	93.16098	68.3173	23163.537281036377
95	-137.1894	155.95816	-1.0	-583.2367	256.0	0.0	256.0	256.0	-124.4503	106.26546	-10.969533	-861.3544	2457600	-3.5762786e-09	13739.185	-0.002333641	-1603.4609	0.781259	0.0012810179	0.014375	79.0	-66.240654	111.68488	76.11001	23391.157849788666
